robot_id,proximity,bumper,light_left,light_right,boundary,transporting,home_zone,error
4,False,False,0.002051042451989046,0.002051042451989046,False,False,False,False
4,False,False,0.0020578905853811335,0.0020578905853811335,False,False,False,False
4,False,False,0.0020647725381413165,0.0020647725381413165,False,False,False,False
4,False,False,0.002072076576127627,0.002072076576127627,False,False,False,False
4,False,False,0.0020794226927252912,0.0020794226927252912,False,False,False,False
4,False,False,0.0020868111276922388,0.0020868111276922388,False,False,False,False
4,False,False,0.002094242120126433,0.002094242120126433,False,False,False,False
4,False,False,0.0021017159083767884,0.0021017159083767884,False,False,False,False
4,False,False,0.0021092327299508614,0.0021092327299508614,False,False,False,False
4,False,False,0.002116792821419239,0.002116792821419239,False,False,False,False
4,False,False,0.002124396418316513,0.002124396418316513,False,False,False,False
4,False,False,0.0021320437550387534,0.0021320437550387534,False,False,False,False
4,False,False,0.0021397350647373798,0.0021397350647373798,False,False,False,False
4,False,False,0.002147470579209324,0.002147470579209324,False,False,False,False
